index,subject,image
1760,https://resource.swissartresearch.net/artwork/nb-162750,https://bso-iiif.swissartresearch.net/iiif/2/nb-162750
1761,https://resource.swissartresearch.net/artwork/nb-162753,https://bso-iiif.swissartresearch.net/iiif/2/nb-162753
1762,https://resource.swissartresearch.net/artwork/nb-162760,https://bso-iiif.swissartresearch.net/iiif/2/nb-162760
1763,https://resource.swissartresearch.net/artwork/nb-162762,https://bso-iiif.swissartresearch.net/iiif/2/nb-162762
1764,https://resource.swissartresearch.net/artwork/nb-162766,https://bso-iiif.swissartresearch.net/iiif/2/nb-162766
1765,https://resource.swissartresearch.net/artwork/nb-162769,https://bso-iiif.swissartresearch.net/iiif/2/nb-162769
1766,https://resource.swissartresearch.net/artwork/nb-162772,https://bso-iiif.swissartresearch.net/iiif/2/nb-162772
1767,https://resource.swissartresearch.net/artwork/nb-162775,https://bso-iiif.swissartresearch.net/iiif/2/nb-162775
1768,https://resource.swissartresearch.net/artwork/nb-162778,https://bso-iiif.swissartresearch.net/iiif/2/nb-162778
1769,https://resource.swissartresearch.net/artwork/nb-162781,https://bso-iiif.swissartresearch.net/iiif/2/nb-162781
1770,https://resource.swissartresearch.net/artwork/nb-162786,https://bso-iiif.swissartresearch.net/iiif/2/nb-162786
1771,https://resource.swissartresearch.net/artwork/nb-162788,https://bso-iiif.swissartresearch.net/iiif/2/nb-162788
1772,https://resource.swissartresearch.net/artwork/nb-162792,https://bso-iiif.swissartresearch.net/iiif/2/nb-162792
1773,https://resource.swissartresearch.net/artwork/nb-162795,https://bso-iiif.swissartresearch.net/iiif/2/nb-162795
1774,https://resource.swissartresearch.net/artwork/nb-162798,https://bso-iiif.swissartresearch.net/iiif/2/nb-162798
1775,https://resource.swissartresearch.net/artwork/nb-162805,https://bso-iiif.swissartresearch.net/iiif/2/nb-162805
1776,https://resource.swissartresearch.net/artwork/nb-162808,https://bso-iiif.swissartresearch.net/iiif/2/nb-162808
1777,https://resource.swissartresearch.net/artwork/nb-162811,https://bso-iiif.swissartresearch.net/iiif/2/nb-162811
1778,https://resource.swissartresearch.net/artwork/nb-162814,https://bso-iiif.swissartresearch.net/iiif/2/nb-162814
1779,https://resource.swissartresearch.net/artwork/nb-162820,https://bso-iiif.swissartresearch.net/iiif/2/nb-162820
1780,https://resource.swissartresearch.net/artwork/nb-162825,https://bso-iiif.swissartresearch.net/iiif/2/nb-162825
1781,https://resource.swissartresearch.net/artwork/nb-162837,https://bso-iiif.swissartresearch.net/iiif/2/nb-162837
1782,https://resource.swissartresearch.net/artwork/nb-162841,https://bso-iiif.swissartresearch.net/iiif/2/nb-162841
1783,https://resource.swissartresearch.net/artwork/nb-162845,https://bso-iiif.swissartresearch.net/iiif/2/nb-162845
1784,https://resource.swissartresearch.net/artwork/nb-162848,https://bso-iiif.swissartresearch.net/iiif/2/nb-162848
1785,https://resource.swissartresearch.net/artwork/nb-162855,https://bso-iiif.swissartresearch.net/iiif/2/nb-162855
1786,https://resource.swissartresearch.net/artwork/nb-162857,https://bso-iiif.swissartresearch.net/iiif/2/nb-162857
1787,https://resource.swissartresearch.net/artwork/nb-162860,https://bso-iiif.swissartresearch.net/iiif/2/nb-162860
1788,https://resource.swissartresearch.net/artwork/nb-162862,https://bso-iiif.swissartresearch.net/iiif/2/nb-162862
1789,https://resource.swissartresearch.net/artwork/nb-162864,https://bso-iiif.swissartresearch.net/iiif/2/nb-162864
1790,https://resource.swissartresearch.net/artwork/nb-162866,https://bso-iiif.swissartresearch.net/iiif/2/nb-162866
1791,https://resource.swissartresearch.net/artwork/nb-162870,https://bso-iiif.swissartresearch.net/iiif/2/nb-162870
1792,https://resource.swissartresearch.net/artwork/nb-162872,https://bso-iiif.swissartresearch.net/iiif/2/nb-162872
1793,https://resource.swissartresearch.net/artwork/nb-162875,https://bso-iiif.swissartresearch.net/iiif/2/nb-162875
1794,https://resource.swissartresearch.net/artwork/nb-162878,https://bso-iiif.swissartresearch.net/iiif/2/nb-162878
1795,https://resource.swissartresearch.net/artwork/nb-162881,https://bso-iiif.swissartresearch.net/iiif/2/nb-162881
1796,https://resource.swissartresearch.net/artwork/nb-162884,https://bso-iiif.swissartresearch.net/iiif/2/nb-162884
1797,https://resource.swissartresearch.net/artwork/nb-162909,https://bso-iiif.swissartresearch.net/iiif/2/nb-162909
1798,https://resource.swissartresearch.net/artwork/nb-162929,https://bso-iiif.swissartresearch.net/iiif/2/nb-162929
1799,https://resource.swissartresearch.net/artwork/nb-162932,https://bso-iiif.swissartresearch.net/iiif/2/nb-162932
1800,https://resource.swissartresearch.net/artwork/nb-162935,https://bso-iiif.swissartresearch.net/iiif/2/nb-162935
1801,https://resource.swissartresearch.net/artwork/nb-162938,https://bso-iiif.swissartresearch.net/iiif/2/nb-162938
1802,https://resource.swissartresearch.net/artwork/nb-162941,https://bso-iiif.swissartresearch.net/iiif/2/nb-162941
1803,https://resource.swissartresearch.net/artwork/nb-162944,https://bso-iiif.swissartresearch.net/iiif/2/nb-162944
1804,https://resource.swissartresearch.net/artwork/nb-162949,https://bso-iiif.swissartresearch.net/iiif/2/nb-162949
1805,https://resource.swissartresearch.net/artwork/nb-162956,https://bso-iiif.swissartresearch.net/iiif/2/nb-162956
1806,https://resource.swissartresearch.net/artwork/nb-162960,https://bso-iiif.swissartresearch.net/iiif/2/nb-162960
1807,https://resource.swissartresearch.net/artwork/nb-162965,https://bso-iiif.swissartresearch.net/iiif/2/nb-162965
1808,https://resource.swissartresearch.net/artwork/nb-162968,https://bso-iiif.swissartresearch.net/iiif/2/nb-162968
1809,https://resource.swissartresearch.net/artwork/nb-162972,https://bso-iiif.swissartresearch.net/iiif/2/nb-162972
1810,https://resource.swissartresearch.net/artwork/nb-162986,https://bso-iiif.swissartresearch.net/iiif/2/nb-162986
1811,https://resource.swissartresearch.net/artwork/nb-163001,https://bso-iiif.swissartresearch.net/iiif/2/nb-163001
1812,https://resource.swissartresearch.net/artwork/nb-163018,https://bso-iiif.swissartresearch.net/iiif/2/nb-163018
1813,https://resource.swissartresearch.net/artwork/nb-163026,https://bso-iiif.swissartresearch.net/iiif/2/nb-163026
1814,https://resource.swissartresearch.net/artwork/nb-163039,https://bso-iiif.swissartresearch.net/iiif/2/nb-163039
1815,https://resource.swissartresearch.net/artwork/nb-363284,https://bso-iiif.swissartresearch.net/iiif/2/nb-363284
1816,https://resource.swissartresearch.net/artwork/nb-363285,https://bso-iiif.swissartresearch.net/iiif/2/nb-363285
1817,https://resource.swissartresearch.net/artwork/nb-363289,https://bso-iiif.swissartresearch.net/iiif/2/nb-363289
1818,https://resource.swissartresearch.net/artwork/nb-363303,https://bso-iiif.swissartresearch.net/iiif/2/nb-363303
1819,https://resource.swissartresearch.net/artwork/nb-363306,https://bso-iiif.swissartresearch.net/iiif/2/nb-363306
1820,https://resource.swissartresearch.net/artwork/nb-363309,https://bso-iiif.swissartresearch.net/iiif/2/nb-363309
1821,https://resource.swissartresearch.net/artwork/nb-363316,https://bso-iiif.swissartresearch.net/iiif/2/nb-363316
1822,https://resource.swissartresearch.net/artwork/nb-364430,https://bso-iiif.swissartresearch.net/iiif/2/nb-364430
1823,https://resource.swissartresearch.net/artwork/nb-476787,https://bso-iiif.swissartresearch.net/iiif/2/nb-476787
1824,https://resource.swissartresearch.net/artwork/nb-476788,https://bso-iiif.swissartresearch.net/iiif/2/nb-476788
1825,https://resource.swissartresearch.net/artwork/nb-476789,https://bso-iiif.swissartresearch.net/iiif/2/nb-476789
1826,https://resource.swissartresearch.net/artwork/nb-476790,https://bso-iiif.swissartresearch.net/iiif/2/nb-476790
1827,https://resource.swissartresearch.net/artwork/nb-476791,https://bso-iiif.swissartresearch.net/iiif/2/nb-476791
1828,https://resource.swissartresearch.net/artwork/nb-476792,https://bso-iiif.swissartresearch.net/iiif/2/nb-476792
1829,https://resource.swissartresearch.net/artwork/nb-476793,https://bso-iiif.swissartresearch.net/iiif/2/nb-476793
1830,https://resource.swissartresearch.net/artwork/nb-476794,https://bso-iiif.swissartresearch.net/iiif/2/nb-476794
1831,https://resource.swissartresearch.net/artwork/nb-476795,https://bso-iiif.swissartresearch.net/iiif/2/nb-476795
1832,https://resource.swissartresearch.net/artwork/nb-476796,https://bso-iiif.swissartresearch.net/iiif/2/nb-476796
1833,https://resource.swissartresearch.net/artwork/nb-476798,https://bso-iiif.swissartresearch.net/iiif/2/nb-476798
1834,https://resource.swissartresearch.net/artwork/nb-476799,https://bso-iiif.swissartresearch.net/iiif/2/nb-476799
1835,https://resource.swissartresearch.net/artwork/nb-476800,https://bso-iiif.swissartresearch.net/iiif/2/nb-476800
1836,https://resource.swissartresearch.net/artwork/nb-476801,https://bso-iiif.swissartresearch.net/iiif/2/nb-476801
1837,https://resource.swissartresearch.net/artwork/nb-476803,https://bso-iiif.swissartresearch.net/iiif/2/nb-476803
1838,https://resource.swissartresearch.net/artwork/nb-476804,https://bso-iiif.swissartresearch.net/iiif/2/nb-476804
1839,https://resource.swissartresearch.net/artwork/nb-476806,https://bso-iiif.swissartresearch.net/iiif/2/nb-476806
1840,https://resource.swissartresearch.net/artwork/nb-476807,https://bso-iiif.swissartresearch.net/iiif/2/nb-476807
1841,https://resource.swissartresearch.net/artwork/nb-476808,https://bso-iiif.swissartresearch.net/iiif/2/nb-476808
1842,https://resource.swissartresearch.net/artwork/nb-476810,https://bso-iiif.swissartresearch.net/iiif/2/nb-476810
1843,https://resource.swissartresearch.net/artwork/nb-476811,https://bso-iiif.swissartresearch.net/iiif/2/nb-476811
1844,https://resource.swissartresearch.net/artwork/nb-476812,https://bso-iiif.swissartresearch.net/iiif/2/nb-476812
1845,https://resource.swissartresearch.net/artwork/nb-476813,https://bso-iiif.swissartresearch.net/iiif/2/nb-476813
1846,https://resource.swissartresearch.net/artwork/nb-476814,https://bso-iiif.swissartresearch.net/iiif/2/nb-476814
1847,https://resource.swissartresearch.net/artwork/nb-476816,https://bso-iiif.swissartresearch.net/iiif/2/nb-476816
1848,https://resource.swissartresearch.net/artwork/nb-476817,https://bso-iiif.swissartresearch.net/iiif/2/nb-476817
1849,https://resource.swissartresearch.net/artwork/nb-476818,https://bso-iiif.swissartresearch.net/iiif/2/nb-476818
1850,https://resource.swissartresearch.net/artwork/nb-476819,https://bso-iiif.swissartresearch.net/iiif/2/nb-476819
1851,https://resource.swissartresearch.net/artwork/nb-476820,https://bso-iiif.swissartresearch.net/iiif/2/nb-476820
1852,https://resource.swissartresearch.net/artwork/nb-476821,https://bso-iiif.swissartresearch.net/iiif/2/nb-476821
1853,https://resource.swissartresearch.net/artwork/nb-476822,https://bso-iiif.swissartresearch.net/iiif/2/nb-476822
1854,https://resource.swissartresearch.net/artwork/nb-476823,https://bso-iiif.swissartresearch.net/iiif/2/nb-476823
1855,https://resource.swissartresearch.net/artwork/nb-476824,https://bso-iiif.swissartresearch.net/iiif/2/nb-476824
1856,https://resource.swissartresearch.net/artwork/nb-476825,https://bso-iiif.swissartresearch.net/iiif/2/nb-476825
1857,https://resource.swissartresearch.net/artwork/nb-476826,https://bso-iiif.swissartresearch.net/iiif/2/nb-476826
1858,https://resource.swissartresearch.net/artwork/nb-476827,https://bso-iiif.swissartresearch.net/iiif/2/nb-476827
1859,https://resource.swissartresearch.net/artwork/nb-476828,https://bso-iiif.swissartresearch.net/iiif/2/nb-476828
1860,https://resource.swissartresearch.net/artwork/nb-476829,https://bso-iiif.swissartresearch.net/iiif/2/nb-476829
1861,https://resource.swissartresearch.net/artwork/nb-476830,https://bso-iiif.swissartresearch.net/iiif/2/nb-476830
1862,https://resource.swissartresearch.net/artwork/nb-476831,https://bso-iiif.swissartresearch.net/iiif/2/nb-476831
1863,https://resource.swissartresearch.net/artwork/nb-476832,https://bso-iiif.swissartresearch.net/iiif/2/nb-476832
1864,https://resource.swissartresearch.net/artwork/nb-476833,https://bso-iiif.swissartresearch.net/iiif/2/nb-476833
1865,https://resource.swissartresearch.net/artwork/nb-476834,https://bso-iiif.swissartresearch.net/iiif/2/nb-476834
1866,https://resource.swissartresearch.net/artwork/nb-476835,https://bso-iiif.swissartresearch.net/iiif/2/nb-476835
1867,https://resource.swissartresearch.net/artwork/nb-476836,https://bso-iiif.swissartresearch.net/iiif/2/nb-476836
1868,https://resource.swissartresearch.net/artwork/nb-476837,https://bso-iiif.swissartresearch.net/iiif/2/nb-476837
1869,https://resource.swissartresearch.net/artwork/nb-476838,https://bso-iiif.swissartresearch.net/iiif/2/nb-476838
1870,https://resource.swissartresearch.net/artwork/nb-476839,https://bso-iiif.swissartresearch.net/iiif/2/nb-476839
1871,https://resource.swissartresearch.net/artwork/nb-476840,https://bso-iiif.swissartresearch.net/iiif/2/nb-476840
1872,https://resource.swissartresearch.net/artwork/nb-476844,https://bso-iiif.swissartresearch.net/iiif/2/nb-476844
1873,https://resource.swissartresearch.net/artwork/nb-476845,https://bso-iiif.swissartresearch.net/iiif/2/nb-476845
1874,https://resource.swissartresearch.net/artwork/nb-476846,https://bso-iiif.swissartresearch.net/iiif/2/nb-476846
1875,https://resource.swissartresearch.net/artwork/nb-476847,https://bso-iiif.swissartresearch.net/iiif/2/nb-476847
1876,https://resource.swissartresearch.net/artwork/nb-476848,https://bso-iiif.swissartresearch.net/iiif/2/nb-476848
1877,https://resource.swissartresearch.net/artwork/nb-476849,https://bso-iiif.swissartresearch.net/iiif/2/nb-476849
1878,https://resource.swissartresearch.net/artwork/nb-476850,https://bso-iiif.swissartresearch.net/iiif/2/nb-476850
1879,https://resource.swissartresearch.net/artwork/nb-476851,https://bso-iiif.swissartresearch.net/iiif/2/nb-476851
1880,https://resource.swissartresearch.net/artwork/nb-476852,https://bso-iiif.swissartresearch.net/iiif/2/nb-476852
1881,https://resource.swissartresearch.net/artwork/nb-476853,https://bso-iiif.swissartresearch.net/iiif/2/nb-476853
1882,https://resource.swissartresearch.net/artwork/nb-476854,https://bso-iiif.swissartresearch.net/iiif/2/nb-476854
1883,https://resource.swissartresearch.net/artwork/nb-476855,https://bso-iiif.swissartresearch.net/iiif/2/nb-476855
1884,https://resource.swissartresearch.net/artwork/nb-476856,https://bso-iiif.swissartresearch.net/iiif/2/nb-476856
1885,https://resource.swissartresearch.net/artwork/nb-476857,https://bso-iiif.swissartresearch.net/iiif/2/nb-476857
1886,https://resource.swissartresearch.net/artwork/nb-476859,https://bso-iiif.swissartresearch.net/iiif/2/nb-476859
1887,https://resource.swissartresearch.net/artwork/nb-476860,https://bso-iiif.swissartresearch.net/iiif/2/nb-476860
1888,https://resource.swissartresearch.net/artwork/nb-476861,https://bso-iiif.swissartresearch.net/iiif/2/nb-476861
1889,https://resource.swissartresearch.net/artwork/nb-476862,https://bso-iiif.swissartresearch.net/iiif/2/nb-476862
1890,https://resource.swissartresearch.net/artwork/nb-476863,https://bso-iiif.swissartresearch.net/iiif/2/nb-476863
1891,https://resource.swissartresearch.net/artwork/nb-476864,https://bso-iiif.swissartresearch.net/iiif/2/nb-476864
1892,https://resource.swissartresearch.net/artwork/nb-476865,https://bso-iiif.swissartresearch.net/iiif/2/nb-476865
1893,https://resource.swissartresearch.net/artwork/nb-476866,https://bso-iiif.swissartresearch.net/iiif/2/nb-476866
1894,https://resource.swissartresearch.net/artwork/nb-476867,https://bso-iiif.swissartresearch.net/iiif/2/nb-476867
1895,https://resource.swissartresearch.net/artwork/nb-476868,https://bso-iiif.swissartresearch.net/iiif/2/nb-476868
1896,https://resource.swissartresearch.net/artwork/nb-476869,https://bso-iiif.swissartresearch.net/iiif/2/nb-476869
1897,https://resource.swissartresearch.net/artwork/nb-476870,https://bso-iiif.swissartresearch.net/iiif/2/nb-476870
1898,https://resource.swissartresearch.net/artwork/nb-476871,https://bso-iiif.swissartresearch.net/iiif/2/nb-476871
1899,https://resource.swissartresearch.net/artwork/nb-476872,https://bso-iiif.swissartresearch.net/iiif/2/nb-476872
1900,https://resource.swissartresearch.net/artwork/nb-476874,https://bso-iiif.swissartresearch.net/iiif/2/nb-476874
1901,https://resource.swissartresearch.net/artwork/nb-476875,https://bso-iiif.swissartresearch.net/iiif/2/nb-476875
1902,https://resource.swissartresearch.net/artwork/nb-476876,https://bso-iiif.swissartresearch.net/iiif/2/nb-476876
1903,https://resource.swissartresearch.net/artwork/nb-476877,https://bso-iiif.swissartresearch.net/iiif/2/nb-476877
1904,https://resource.swissartresearch.net/artwork/nb-476878,https://bso-iiif.swissartresearch.net/iiif/2/nb-476878
1905,https://resource.swissartresearch.net/artwork/nb-476879,https://bso-iiif.swissartresearch.net/iiif/2/nb-476879
1906,https://resource.swissartresearch.net/artwork/nb-476880,https://bso-iiif.swissartresearch.net/iiif/2/nb-476880
1907,https://resource.swissartresearch.net/artwork/nb-476881,https://bso-iiif.swissartresearch.net/iiif/2/nb-476881
1908,https://resource.swissartresearch.net/artwork/nb-476882,https://bso-iiif.swissartresearch.net/iiif/2/nb-476882
1909,https://resource.swissartresearch.net/artwork/nb-476883,https://bso-iiif.swissartresearch.net/iiif/2/nb-476883
1910,https://resource.swissartresearch.net/artwork/nb-476885,https://bso-iiif.swissartresearch.net/iiif/2/nb-476885
1911,https://resource.swissartresearch.net/artwork/nb-476886,https://bso-iiif.swissartresearch.net/iiif/2/nb-476886
1912,https://resource.swissartresearch.net/artwork/nb-476887,https://bso-iiif.swissartresearch.net/iiif/2/nb-476887
1913,https://resource.swissartresearch.net/artwork/nb-476888,https://bso-iiif.swissartresearch.net/iiif/2/nb-476888
1914,https://resource.swissartresearch.net/artwork/nb-476889,https://bso-iiif.swissartresearch.net/iiif/2/nb-476889
1915,https://resource.swissartresearch.net/artwork/nb-476890,https://bso-iiif.swissartresearch.net/iiif/2/nb-476890
1916,https://resource.swissartresearch.net/artwork/nb-476891,https://bso-iiif.swissartresearch.net/iiif/2/nb-476891
1917,https://resource.swissartresearch.net/artwork/nb-476892,https://bso-iiif.swissartresearch.net/iiif/2/nb-476892
1918,https://resource.swissartresearch.net/artwork/nb-476893,https://bso-iiif.swissartresearch.net/iiif/2/nb-476893
1919,https://resource.swissartresearch.net/artwork/nb-476894,https://bso-iiif.swissartresearch.net/iiif/2/nb-476894
1920,https://resource.swissartresearch.net/artwork/nb-476896,https://bso-iiif.swissartresearch.net/iiif/2/nb-476896
1921,https://resource.swissartresearch.net/artwork/nb-476897,https://bso-iiif.swissartresearch.net/iiif/2/nb-476897
1922,https://resource.swissartresearch.net/artwork/nb-476898,https://bso-iiif.swissartresearch.net/iiif/2/nb-476898
1923,https://resource.swissartresearch.net/artwork/nb-476899,https://bso-iiif.swissartresearch.net/iiif/2/nb-476899
1924,https://resource.swissartresearch.net/artwork/nb-476900,https://bso-iiif.swissartresearch.net/iiif/2/nb-476900
1925,https://resource.swissartresearch.net/artwork/nb-476902,https://bso-iiif.swissartresearch.net/iiif/2/nb-476902
1926,https://resource.swissartresearch.net/artwork/nb-476904,https://bso-iiif.swissartresearch.net/iiif/2/nb-476904
1927,https://resource.swissartresearch.net/artwork/nb-476906,https://bso-iiif.swissartresearch.net/iiif/2/nb-476906
1928,https://resource.swissartresearch.net/artwork/nb-476908,https://bso-iiif.swissartresearch.net/iiif/2/nb-476908
1929,https://resource.swissartresearch.net/artwork/nb-476910,https://bso-iiif.swissartresearch.net/iiif/2/nb-476910
1930,https://resource.swissartresearch.net/artwork/nb-476912,https://bso-iiif.swissartresearch.net/iiif/2/nb-476912
1931,https://resource.swissartresearch.net/artwork/nb-476915,https://bso-iiif.swissartresearch.net/iiif/2/nb-476915
1932,https://resource.swissartresearch.net/artwork/nb-476916,https://bso-iiif.swissartresearch.net/iiif/2/nb-476916
1933,https://resource.swissartresearch.net/artwork/nb-476917,https://bso-iiif.swissartresearch.net/iiif/2/nb-476917
1934,https://resource.swissartresearch.net/artwork/nb-476918,https://bso-iiif.swissartresearch.net/iiif/2/nb-476918
1935,https://resource.swissartresearch.net/artwork/nb-476919,https://bso-iiif.swissartresearch.net/iiif/2/nb-476919
1936,https://resource.swissartresearch.net/artwork/nb-476920,https://bso-iiif.swissartresearch.net/iiif/2/nb-476920
1937,https://resource.swissartresearch.net/artwork/nb-476921,https://bso-iiif.swissartresearch.net/iiif/2/nb-476921
1938,https://resource.swissartresearch.net/artwork/nb-476922,https://bso-iiif.swissartresearch.net/iiif/2/nb-476922
1939,https://resource.swissartresearch.net/artwork/nb-476923,https://bso-iiif.swissartresearch.net/iiif/2/nb-476923
1940,https://resource.swissartresearch.net/artwork/nb-476924,https://bso-iiif.swissartresearch.net/iiif/2/nb-476924
1941,https://resource.swissartresearch.net/artwork/nb-476925,https://bso-iiif.swissartresearch.net/iiif/2/nb-476925
1942,https://resource.swissartresearch.net/artwork/nb-476926,https://bso-iiif.swissartresearch.net/iiif/2/nb-476926
1943,https://resource.swissartresearch.net/artwork/nb-476933,https://bso-iiif.swissartresearch.net/iiif/2/nb-476933
1944,https://resource.swissartresearch.net/artwork/nb-476934,https://bso-iiif.swissartresearch.net/iiif/2/nb-476934
1945,https://resource.swissartresearch.net/artwork/nb-476935,https://bso-iiif.swissartresearch.net/iiif/2/nb-476935
1946,https://resource.swissartresearch.net/artwork/nb-476936,https://bso-iiif.swissartresearch.net/iiif/2/nb-476936
1947,https://resource.swissartresearch.net/artwork/nb-476937,https://bso-iiif.swissartresearch.net/iiif/2/nb-476937
1948,https://resource.swissartresearch.net/artwork/nb-476938,https://bso-iiif.swissartresearch.net/iiif/2/nb-476938
1949,https://resource.swissartresearch.net/artwork/nb-476939,https://bso-iiif.swissartresearch.net/iiif/2/nb-476939
1950,https://resource.swissartresearch.net/artwork/nb-476940,https://bso-iiif.swissartresearch.net/iiif/2/nb-476940
1951,https://resource.swissartresearch.net/artwork/nb-476941,https://bso-iiif.swissartresearch.net/iiif/2/nb-476941
1952,https://resource.swissartresearch.net/artwork/nb-476942,https://bso-iiif.swissartresearch.net/iiif/2/nb-476942
1953,https://resource.swissartresearch.net/artwork/nb-476943,https://bso-iiif.swissartresearch.net/iiif/2/nb-476943
1954,https://resource.swissartresearch.net/artwork/nb-476944,https://bso-iiif.swissartresearch.net/iiif/2/nb-476944
1955,https://resource.swissartresearch.net/artwork/nb-476945,https://bso-iiif.swissartresearch.net/iiif/2/nb-476945
1956,https://resource.swissartresearch.net/artwork/nb-476946,https://bso-iiif.swissartresearch.net/iiif/2/nb-476946
1957,https://resource.swissartresearch.net/artwork/nb-476947,https://bso-iiif.swissartresearch.net/iiif/2/nb-476947
1958,https://resource.swissartresearch.net/artwork/nb-476948,https://bso-iiif.swissartresearch.net/iiif/2/nb-476948
1959,https://resource.swissartresearch.net/artwork/nb-476949,https://bso-iiif.swissartresearch.net/iiif/2/nb-476949
1960,https://resource.swissartresearch.net/artwork/nb-476950,https://bso-iiif.swissartresearch.net/iiif/2/nb-476950
1961,https://resource.swissartresearch.net/artwork/nb-476951,https://bso-iiif.swissartresearch.net/iiif/2/nb-476951
1962,https://resource.swissartresearch.net/artwork/nb-476952,https://bso-iiif.swissartresearch.net/iiif/2/nb-476952
1963,https://resource.swissartresearch.net/artwork/nb-476953,https://bso-iiif.swissartresearch.net/iiif/2/nb-476953
1964,https://resource.swissartresearch.net/artwork/nb-476954,https://bso-iiif.swissartresearch.net/iiif/2/nb-476954
1965,https://resource.swissartresearch.net/artwork/nb-476955,https://bso-iiif.swissartresearch.net/iiif/2/nb-476955
1966,https://resource.swissartresearch.net/artwork/nb-476956,https://bso-iiif.swissartresearch.net/iiif/2/nb-476956
1967,https://resource.swissartresearch.net/artwork/nb-476957,https://bso-iiif.swissartresearch.net/iiif/2/nb-476957
1968,https://resource.swissartresearch.net/artwork/nb-476958,https://bso-iiif.swissartresearch.net/iiif/2/nb-476958
1969,https://resource.swissartresearch.net/artwork/nb-476959,https://bso-iiif.swissartresearch.net/iiif/2/nb-476959
1970,https://resource.swissartresearch.net/artwork/nb-476960,https://bso-iiif.swissartresearch.net/iiif/2/nb-476960
1971,https://resource.swissartresearch.net/artwork/nb-476961,https://bso-iiif.swissartresearch.net/iiif/2/nb-476961
1972,https://resource.swissartresearch.net/artwork/nb-476962,https://bso-iiif.swissartresearch.net/iiif/2/nb-476962
1973,https://resource.swissartresearch.net/artwork/nb-476963,https://bso-iiif.swissartresearch.net/iiif/2/nb-476963
1974,https://resource.swissartresearch.net/artwork/nb-476964,https://bso-iiif.swissartresearch.net/iiif/2/nb-476964
1975,https://resource.swissartresearch.net/artwork/nb-476965,https://bso-iiif.swissartresearch.net/iiif/2/nb-476965
1976,https://resource.swissartresearch.net/artwork/nb-476966,https://bso-iiif.swissartresearch.net/iiif/2/nb-476966
1977,https://resource.swissartresearch.net/artwork/nb-476967,https://bso-iiif.swissartresearch.net/iiif/2/nb-476967
1978,https://resource.swissartresearch.net/artwork/nb-476968,https://bso-iiif.swissartresearch.net/iiif/2/nb-476968
1979,https://resource.swissartresearch.net/artwork/nb-476969,https://bso-iiif.swissartresearch.net/iiif/2/nb-476969
1980,https://resource.swissartresearch.net/artwork/nb-476970,https://bso-iiif.swissartresearch.net/iiif/2/nb-476970
1981,https://resource.swissartresearch.net/artwork/nb-476971,https://bso-iiif.swissartresearch.net/iiif/2/nb-476971
1982,https://resource.swissartresearch.net/artwork/nb-476973,https://bso-iiif.swissartresearch.net/iiif/2/nb-476973
1983,https://resource.swissartresearch.net/artwork/nb-476974,https://bso-iiif.swissartresearch.net/iiif/2/nb-476974
1984,https://resource.swissartresearch.net/artwork/nb-476975,https://bso-iiif.swissartresearch.net/iiif/2/nb-476975
1985,https://resource.swissartresearch.net/artwork/nb-476976,https://bso-iiif.swissartresearch.net/iiif/2/nb-476976
1986,https://resource.swissartresearch.net/artwork/nb-476977,https://bso-iiif.swissartresearch.net/iiif/2/nb-476977
1987,https://resource.swissartresearch.net/artwork/nb-476978,https://bso-iiif.swissartresearch.net/iiif/2/nb-476978
1988,https://resource.swissartresearch.net/artwork/nb-476979,https://bso-iiif.swissartresearch.net/iiif/2/nb-476979
1989,https://resource.swissartresearch.net/artwork/nb-476980,https://bso-iiif.swissartresearch.net/iiif/2/nb-476980
1990,https://resource.swissartresearch.net/artwork/nb-476981,https://bso-iiif.swissartresearch.net/iiif/2/nb-476981
1991,https://resource.swissartresearch.net/artwork/nb-476982,https://bso-iiif.swissartresearch.net/iiif/2/nb-476982
1992,https://resource.swissartresearch.net/artwork/nb-476983,https://bso-iiif.swissartresearch.net/iiif/2/nb-476983
1993,https://resource.swissartresearch.net/artwork/nb-476985,https://bso-iiif.swissartresearch.net/iiif/2/nb-476985
1994,https://resource.swissartresearch.net/artwork/nb-476986,https://bso-iiif.swissartresearch.net/iiif/2/nb-476986
1995,https://resource.swissartresearch.net/artwork/nb-476987,https://bso-iiif.swissartresearch.net/iiif/2/nb-476987
1996,https://resource.swissartresearch.net/artwork/nb-476988,https://bso-iiif.swissartresearch.net/iiif/2/nb-476988
1997,https://resource.swissartresearch.net/artwork/nb-476989,https://bso-iiif.swissartresearch.net/iiif/2/nb-476989
1998,https://resource.swissartresearch.net/artwork/nb-476990,https://bso-iiif.swissartresearch.net/iiif/2/nb-476990
1999,https://resource.swissartresearch.net/artwork/nb-476991,https://bso-iiif.swissartresearch.net/iiif/2/nb-476991
2000,https://resource.swissartresearch.net/artwork/nb-476992,https://bso-iiif.swissartresearch.net/iiif/2/nb-476992
2001,https://resource.swissartresearch.net/artwork/nb-476993,https://bso-iiif.swissartresearch.net/iiif/2/nb-476993
2002,https://resource.swissartresearch.net/artwork/nb-476994,https://bso-iiif.swissartresearch.net/iiif/2/nb-476994
2003,https://resource.swissartresearch.net/artwork/nb-476995,https://bso-iiif.swissartresearch.net/iiif/2/nb-476995
2004,https://resource.swissartresearch.net/artwork/nb-476996,https://bso-iiif.swissartresearch.net/iiif/2/nb-476996
